,name,description,ability,related_subjects,type
119,러시아어 독해와 작문Ⅰ,"다양한 의사소통 표현을 이해하고, 러시아어로 읽고 쓰는 능력을 배양하며 러시아어 문장 및 텍스트를 이해하고 이를 글로 표현하려는 태도를 기른다.", ,[],prof
120,러시아어 독해와 작문Ⅱ,"다양한 의사소통 표현을 이해하고, 러시아어로 읽고 쓰는 능력을 배양하며 러시아어 문장 및 텍스트를 이해하고 글로 표현하려는 태도를 기른다.", ,[],prof
121,러시아 문화,"러시아의 일반적이고 고유한 문화를 이해하며, 타 문화를 배려하고 존중하는 태도를 기른다.", ,[],prof
122,전공 기초 아랍어,"의사소통 기본 표현을 이해하고, 상황에 맞게 적극적으로 활용한다.아랍 문화의 이해를 통해 의사소통 능력을 함양하고, 포용과 창조의 덕목을 갖춘 세계 시민 의식을 함양한다. 다양한 매체를 통해 아랍어로 적극적으로 교류할 수 있는 능력을 기른다. ", ,[],prof
123,아랍어 회화Ⅰ,"‘아랍어 회화Ⅰ’은 다양한 의사소통 표현을 이해하고, 듣고 말하는 능력을 함양하여 아랍어와 언어 문화에 맞게 의사소통하려는 적극적인 태도를 기르는 것을 목표로 한다.", ,[],prof
124,아랍어 회화Ⅱ,"‘아랍어 회화Ⅱ’는 다양한 의사소통 표현을 이해하고, 아랍어로 듣고 말하는 능력을 심화하여 아랍어 언어문화에 맞게 의사소통하려는 능동적이고 적극적인 태도를 기르는 것을 목표로 한다.", ,[],prof
125,아랍어 독해와 작문Ⅰ,"기본적인 아랍어 문법과 문형에 대한 이해를 바탕으로, 아랍어로 작성된 글을 읽고 이해하는 능력과 아랍어로 글을 쓰는 능력을 기르는 것을 목표로 한다.", ,[],prof
126,아랍어 독해와 작문Ⅱ,아랍어로 작성된 글을 읽고 이해하는 능력과 아랍어로 글을 쓰는 능력을 심화시켜 보다 다양한 글과 자료들을 읽고 쓸 수 있는 능력을 배양한다. , ,[],prof
127,아랍 문화,"아랍 문화에 대한 이해를 통해 의사소통에 활용하며, 타 문화에 대한 배려심, 존중, 포용의 태도를 기르는 것을 목표로 한다.", ,[],prof
128,전공 기초 베트남어,‘전공 기초 베트남어’ 과목의 목표는 일상생활에 필요한 베트남어 의사소통 능력을 배양하는 것이다. 세부 목표는 다음과 같다., ,[],prof
129,베트남어 회화Ⅰ,"‘베트남어 회화Ⅰ’ 과목의 목표는 다양한 의사소통 표현을 이해하고, 베트남어로 듣고 말하는 능력을 배양하며 베트남어로 의사소통하려는 적극적인 태도를 기르는 것이다.", ,[],prof
130,베트남어 회화Ⅱ,"‘베트남어 회화Ⅱ’ 과목의 목표는 다양한 의사소통 표현을 이해하고, 듣고 말하는 능력을 심화시키며 베트남어로 의사소통하려는 적극적인 태도를 기르는 것이다.", ,[],prof
131,베트남어 독해와 작문Ⅰ,"‘베트남어 독해와 작문Ⅰ’ 과목의 목표는 기본적인 베트남어 문법과 문형에 대한 이해를 바탕으로, 베트남어로 작성된 글을 읽고 이해하는 능력과 베트남어로 글을 쓰는 능력을 배양하는 것이다.", ,[],prof
132,베트남어 독해와 작문Ⅱ,‘베트남어 독해와 작문Ⅰ’ 과목의 목표는 베트남어로 작성된 글을 읽고 이해하는 능력과 베트남어로 글을 쓰는 능력을 심화하는 것이다., ,[],prof
133,국제 정치,"국제 정치 과목은 국제 관계의 협력과 경쟁 및 갈등을 이해하고, 급변하는 국제 정세 변화에 능동적으로 대처하며 나아가 세계 평화에 기여할 수 있는 세계 시민적 태도 함양을 목적으로 개설된 사회과 전문 교과이다. 국제 정치의 역학 관계에 대한 바른 이해를 바탕으로 국제적 분쟁과 갈등을 합리적으로 해결하고 글로벌 공동체 의식을 함양할 수 있도록 내용을 구성하였다. ", ,[],prof
134,국제 경제,국제 경제 과목은 변화하는 세계 경제를 이해하고 국제 경제 정책의 현실적 문제들을 분석할 수 있도록 국제 경제의 핵심적인 기본 개념들을 습득한 후 이를 적용해 국제 경제 현상 분석 능력을 키우는 것을 목적으로 개설된 사회과 전문 교과이다. 국제 경제 현상에 대한 기초적 분석을 바탕으로 국제 사회에서 직면하는 경제적 문제를 합리적으로 해결하고 글로벌 공동체 의식을 함양할 수 있도록 내용을 구성하였다., ,[],prof
135,국제법,"국제법 과목은 국제법의 체계와 내용, 특징을 이해하고 국제 사회 주체들의 다양한 갈등 사례들을 법적 관점에서 분석하고 해결할 수 있는 세계 시민으로서의 자질을 함양하기 위해 개설된 사회과 전문 교과이다. 국제 관계 속성에 대한 법적 이해 능력을 바탕으로 국제사회의 다양한 갈등 관계에 대한 문제 해결 능력을 높이고 세계 시민에게 요구되는 준법 의식을 함양 할 수 있도록 내용을 구성하였다.", ,[],prof
136,지역이해,"지역 이해와 관련된 제반 주제들을 명확히 인식하고, 다양한 지리적 규모로 나타나는 지역별 특성을 현장 조사와 문헌을 통해 탐색하는 과목이다.", ,[],prof
137,한국 사회의 이해,"세계 속에서 한국의 위상을 제고할 국제 전문 인재 양성을 위해서는 국제 사회에 대한 이해뿐만 아니라 한국 사회에 대한 심도 있는 이해를 갖추도록 하는 것이 필요하다. ‘한국 사회의 이해’ 과목은 현대 한국 사회의 정치와 경제, 사회의 변화 과정과 특징, 한국 고유의 전통문화 등을 연계하여 바르게 이해함으로써, 세계 사회에서 주체적인 한국인으로 활약할 수 있는 국제 전문가를 양성하는 것을 목적으로 한다. 즉, ‘한국 사회의 이해’ 과목은 현대 한국 사회를 정치･경제･사회적 측면에서 조망하고, 세계 속에서 한국이 차지하고 있는 위상을 인식하며, 이를 토대로 한국 사회가 나아가야 할 방향을 설계하는 능력과 새로운 세계 창조에 참여하는 태도를 기르는 데 중점을 둔다. 
  ‘한국 사회의 이해’ 과목에서는 학생들이 한국 사회의 구성원으로서 한국의 정치, 경제, 사회 그리고 문화를 올바르게 이해하여 민족적 정체성을 확인하고 이를 계승, 발전시킬 수 있는 능력을 기른다. 또한 한국 사회의 역사적 형성 과정과 현재의 특성을 이해하고, 이를 바탕으로 한국 사회의 과제를 인식하며 이를 해결하기 위해 노력하는 자세를 가진다. 이와 같이 한국 사회에 대한 통합적 이해를 바탕으로 국제 사회 속에서 현재 한국이 차지하고 있는 위치를 객관적으로 파악하고, 이를 바탕으로 한국의 위상 제고 방안을 강구하도록 한다.
  ‘한국 사회의 이해’ 과목은 한국 사회의 정치 이념과 기초, 경제 체제와 특징, 한국 문화의 형성과 발전 등에 대한 종합적인 이해를 바탕으로 현대 및 미래 한국 사회가 직면한 여러 과제에 대해 능동적으로 대처할 수 있는 능력을 함양할 수 있는 학습 경험을 제공한다. 이를 통해 학생들은 한국 사회의 정치, 경제, 문화 현상을 종합적으로 인식하고 한국 사회의 문제를 해결하는 데 필요한 정보 획득, 조사 및 탐구, 분석 및 해석, 평가 및 의사 결정, 참여 및 실천 능력을 기를 수 있다.
  ‘한국 사회의 이해’ 과목에서는 한국 사회에 대한 종합적 이해 능력, 국제 및 국내 사회 문제의 합리적 해결 능력, 창의융합 사고 능력 등을 교과의 중요한 역량으로 삼고 있다. 한국 사회에 대한 종합적 이해 능력은 우리나라의 정치, 경제, 사회 문화의 특징에 대한 이해를 바탕으로 국내 및 국제 사회의 현상을 종합적으로 인식하고, 한국적 가치를 재해석하여 한국 사회 발전에 기여하는 능력이다. 국제 사회 문제의 합리적 해결 능력은 국제 사회 및 국내의 다양한 문제 해결을 위해 다양한 정보와 자료를 활용하여 합리적인 해결 방안을 마련하는 능력이다. 창의융합 사고 능력은 국제 사회 및 국내의 사회 현상과 문제를 다양한 관점에서 바라보고 글로벌 공동체 발전에 도움을 주는 아이디어를 생산하거나 미래 사회 핵심 가치를 창출하는 능력이다. ", ,[],prof
138,비교 문화,"과학 기술의 발달, 정보화 및 세계화로 문화 간 교류 및 상호 의존도가 증가하면서 세계의 다양한 문화를 객관적으로 바라보고 합리적으로 대안을 모색하는 세계 시민의 자질 개발에 대한 요구가 강해지고 있다. 이를 위해 다양한 문화를 종교, 언어, 인종, 지역 등 여러 기준에 따라 분류하고, 이 과정에서 서로 다른 문화권을 판단하는 가치 기준이나 문화별로 달라지는 인간관계, 인간과 자연환경의 관계, 삶에 대한 철학 등을 구체적 사례를 통해 접할 필요가 있다. 또한 비교 문화적 관점을 적용해 보는 기회를 통하여 문화 변동과 문화 접촉 과정에서 직면하는 문제를 파악하여 이에 대한 대응 방안을 모색할 수 있는 능력이 요구된다. 

  ‘비교 문화’ 과목에서는 타 문화에 대한 종합적 이해를 바탕으로 우리 문화를 객관적으로 바라보고, 국제 사회의 문화와 관련된 다양한 문제들을 논리적으로 분석하며 합리적 대안을 모색할 수 있는 능력을 키운다. 이를 위해 직간접적인 다문화 체험의 기회를 학생들에게 제공함으로써 타 문화를 객관적인 시각에서 이해하고 문화 간 의사소통 능력을 함양한다. 또한 ‘비교 문화’ 과목은 문화 및 비교 문화 연구 방법에 대한 기본적 이해를 바탕으로 다양한 문화권의 문화를 비교하고, 제도, 관습, 가치관의 차이로 인해 학생들이 경험할 수 있는 문화적 부적응 또는 문화 충격을 극복할 수 있는 학습 활동을 제공한다. 이를 통해 학생들은 다양한 문화권의 문화 현상에 관한 지식을 발견하고 문제를 해결하는 데 필요한 정보 획득, 조사 및 탐구, 분석 및 해석, 평가 및 의사 결정, 참여 및 실천 능력을 기를 수 있다. 

  ‘비교 문화’ 과목에서는 국제 사회 문화에 대한 종합적 이해 능력, 문화적 갈등 및 문제에 대한 합리적 해결 능력, 문화 간 의사소통 능력, 창의융합 사고 능력 등을 교과의 중요한 역량으로 삼고 있다. 국제 사회 문화에 대한 종합적 이해 능력은 문화적 다양성과 다원적 가치를 존중하고, 국제 사회 문화 현상에 대한 다양한 관점을 파악하여 종합적으로 문화를 이해하는 능력이다. 문화적 갈등 및 문제에 대한 합리적 해결 능력은 국제 사회의 문화적 갈등 및 문제를 균형적 시각에서 인식하고, 다양한 정보와 자료를 활용하여 합리적인 해결 방안을 마련하는 능력이다. 문화 간 의사소통 능력은 문화 다양성에 대한 존중과 협력적 태도를 기반으로 타인과 상호 작용하는 능력이다. 창의융합 사고 능력은 국제 사회의 문화적 현상과 문제를 새로운 시각 및 다양한 관점에서 바라보고 글로벌 공동체 발전에 도움을 주는 아이디어를 생산하거나 미래 사회 핵심 가치를 창출하는 능력이다.", ,[],prof
139,세계문제와 미래사회,"인류가 직면하고 있는 전 지구적 성격의 문제들에 대한 종합적 이해와 미래 사회에 대한 객관적 전망을 바탕으로 이러한 문제의 해결 방안을 모색하고, 사회 변화에 적절하게 대응할 수 있는 능력을 키우는 과목이다.", ,[],prof
140,국제관계와 국제기구,국제 관계와 국제기구 과목은 국제 관계의 구조와 질서의 역동적 관계에 대한 이해를 바탕으로 국제 사회에서 국제기구의 역할에 대해 논리적으로 분석하고 바람직한 국제 관계를 위한 합리적 대안을 모색할 수 있는 능력을 함양하기 위해 개설된 사회과 전문 교과이다. 국제 관계에 대한 종합적 인식 능력을 바탕으로 국제적 분쟁과 갈등을 합리적으로 해결할 수 있는 능력을 증진시켜 글로벌 공동체 의식을 함양할 수 있도록 내용을 구성하였다. , ,[],prof
141,현대 세계의 변화,"오늘날 국제 사회에서 발현되는 다양한 현상을 이해하기 위해서는 그러한 현상이 배태된 시대사적 배경에 대한 이해가 필요하다. ‘현대 세계의 변화’ 과목은 서구 근대 국민 국가 형성으로부터 오늘날의 국제 사회까지 정치･경제적 관점을 통해 접근함으로써 현대 세계의 변화를 파악하고 미래를 전망할 수 있는 능력의 함양을 추구한다.

  ‘현대 세계의 변화’ 과목은 정치, 경제, 사회, 문화 등 다양한 관점에서 현대 세계를 이해하기 위해 필수적으로 요구되는 시대사적 소양을 강조한다. 국제 사회가 형성･발전되어 온 과정을 통해 현대 세계의 모습을 역사적 맥락에서 이해하고 나아가 미래 세계의 발전에 기여할 수 있는 세계 시민성을 함양하는 데 초점을 둔다. 

  ‘현대 세계의 변화’ 과목에서는 근대 사회의 형성, 제국주의의 확산과 저항, 세계 대전과 냉전 체제, 새로운 국제 질서와 인류의 미래를 탐구하기 위한 다양한 학습 활동을 제공한다. 근대 이후 국제 사회가 형성･발전되는 과정을 구체적인 사례를 중심으로 해석하고 역사적 사건의 시대사적 의미를 비판적으로 분석할 수 있는 능력을 기르는 데 중점을 둔다. 

  ‘현대 세계의 변화’ 과목은 국제 사회의 변화에 대한 종합적 이해 능력, 현대 세계의 문제 해결 능력, 창의융합 사고 능력 등을 교과의 중요한 역량으로 삼고 있다. 국제 사회의 변화에 대한 종합적 이해 능력은 서구 근대 국민 국가 형성에서부터 현대에 이르기까지의 역사적 변화 과정을 시대사적 관점에서 이해하고, 국제 사회의 변화를 주도한 역사적 사건 및 현상을 정치･경제적 관점에서 분석하고 현대 세계에 미친 영향을 다양한 관점에서 해석하는 능력이다. 현대 세계의 문제 해결 능력은 세계 근현대사에 대한 이해를 바탕으로 현대 국제 사회가 직면한 문제 해결을 위해 다양한 정보와 자료를 활용하여 대안을 평가하고 해결 방안을 마련하는 능력이다. 창의융합 사고 능력은 국제 사회의 현상과 문제를 새로운 시각 및 다양한 관점에서 바라보고 글로벌 공동체 발전에 도움을 주는 아이디어를 생산하거나 미래 사회 핵심 가치를 창출하는 능력이다.", ,[],prof
142,사회 탐구 방법,"사회 탐구 방법은 인간과 사회 현상에 대한 과학적 탐구 방법의 의미와 특징을 이해하고, 과학적으로 사회 탐구를 수행하는 데 필요한 기초 능력을 기르기 위해 개설된 사회과 전문 교과이다. 공통 교육과정 교과인 사회 과목 및 국제 계열 전문 교과의 제 영역에서 학습한 기본 지식을 바탕으로 사회과제 연구의 선수과목에 해당된다.", ,[],prof
143,사회과제 연구,"사회과제 연구 과목은 국제 정치, 국제법, 국제 경재, 비교 문화, 지역 이해 과목 등에서 학습한 지식을 토대로 학습자가 연구 문제를 선정하여 소규모 연구를 실제 수행해보기 위해 개설된 사회과 전문 교과이다. 학생들이 인문․사회 현상에 관한 다양한 주제에 관심을 가지고 연구 문제를 결정하고, 자료를 수집, 보고서를 작성한 후 그 결과를 발표하는 활동들이 제시되어 있다.", ,[],prof
